pair_id,kn_word,te_word,kn_iso,te_iso,synset_id,gloss_en,candidate_source,label,origin,annotator,notes
B000081,ಇಂದ್ರಾಣಿ,ఇంద్రాణి,iṁdrāṇi,iṁdrāṇi,,kn: ದೇವರಾಜ ಇಂದ್ರನ ಹೆಂಡತಿ || te: సింహాన్ని వాహనంగా కలిగిన దేవత,form_similar,,,,
B000082,ಇಂಪು,ఇంపు,iṁpu,iṁpu,,kn: ಮಾದುರ್ಯದಿಂದ ಕೂಡಿದ ಸ್ಥಿತಿ ಅಥವಾ ಭಾವನೆ || te: బలమైన అభిమానం,form_similar,,,,
B000083,ಈಡು,ఈడు,īḍu,īḍu,,kn: ಯಾವುದೇ ವಸ್ತು ಮುಂತಾದವುಗಳನ್ನು ಗುರಿಯಾಗಿಸಿಕೊಂಡು  ಹೊಡೆಯುವ ಕ್ರಿಯೆ || te: ముగ్దనాయిక పూర్ణయవ్వన దశకు వచ్చింది,form_similar,,,,
B000084,ಉಗ್ಗು,ఉగ్గు,uggu,uggu,,kn: ಶಬ್ಧವನ್ನು ಸರಿಯಾದ ರೀತಿಯಲ್ಲಿ ಉಚ್ಚಾರಣೆ ಮಾಡಲಾಗದ ಕಾರಣ ಮಾತಿನ ಮಧ್ಯ-ಮಧ್ಯ ಕೆಲವು ಶಬ್ಧಗಳು ನಿಲ್ಲಿಸಿ-ನಿಲ್ಲಿಸಿ ಮಾತನಾಡುವುದು || te: పిల్లలకి తిన్నది జీర్ణం కావడానికి తాగించే మందు,form_similar,,,,
B000085,ಉಚ್ಚ,ఉచ్చ,ucca,ucca,,kn: ಎತ್ತರ/ಶ್ರೇಷ್ಠತೆಯ ವಿಸ್ತಾರತೆ ಅಥವಾ ಅದರ ಆಧಾರದಿಂದ ಒಮ್ಮೆಲೇ ಮೇಲಿನ ತನಕ ವಿಸ್ತಾರವಾಗುವ ಅಥವಾ ಎತ್ತರಕ್ಕೆ ಏರುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವ || te: శరీరంలోని మలీన పదార్థాలు జననేంద్రియాల ద్వారా విసర్జింపబడేది,form_similar,,,,
B000086,ಉತ್ತರ,ఉత్తర,uttara,uttara,,"kn: ಯಾವುದೇ ಪ್ರಶ್ನೆ, ಸಮಸ್ಯೆಯನ್ನು ಕೇಳಿಸಿಕೊಂಡು ಅಥವಾ ಓದಿಕೊಂದು ಅದಕ್ಕೆ ಪ್ರತಿಯಾಗಿ ಸರಿಯಾದ ಸಮಜಾಯಿಸಿ ಕೊಡುವುದು || te: అభిమన్యుని భార్య",form_similar,,,,
B000087,ಉನ್ನತ_ಅಧಿಕಾರಿ,ఉన్నత_అధికారి,unnata_adhikāri,unnata_adhikāri,,kn: ಉನ್ನತವಾದ ಅಧಿಕಾರವನ್ನು ಅಲಂಕರಿಸಿರುವಾತ || te: ఎవరికి హాని చేయని ఉద్యోగి,form_similar,,,,
B000088,ಉನ್ನತಿ,ఉన్నతి,unnati,unnati,,kn: ಯಾವುದೋ ಒಂದು ಎತ್ತರದ ಮಟ್ಟಕ್ಕೆ ಬೆಳೆಯುವುದು || te: పెరిగే క్రియ.,form_similar,,,,
B000089,ಉಬ್ಬು,ఉబ్బు,ubbu,ubbu,,"kn: ಪೆಟ್ಟು, ರೋಗ ಇತ್ಯಾದಿಗಳ ಕಾರಣ ದೇಹದ ಯಾವುದೇ ಭಾಗ ಊದಿಕೊಳ್ಳುವ ಕ್ರಿಯೆ || te: ఉన్నస్థితి నుండి అధికమవడం.",form_similar,,,,
B000090,ಉರಿ,ఉరి,uri,uri,,"kn: ಉರಿಯುವ ಕಟ್ಟಿಗೆ, ಇದ್ದಲು ಮತ್ತು ಈ ತರಹದ ಬೇರೆ ವಸ್ತು ಅಥವಾ ಅಂತಹ ವಸ್ತು ಸುಟ್ಟಮೇಲೆ ಕೆಂಡ ಅಥವಾ ಜ್ವಾಲೆಯ ರೋಪದಲ್ಲಿ ಕಾಣುವ ಪ್ರಕಾಶಮಾನ ಬೆಂಕಿ || te: గొంతుకు తాడు గట్టిగా బిగించుకోవడం",form_similar,,,,
B000091,ಉಷ್ಣ,ఉష్ణ,uṣṇa,uṣṇa,,kn: ಉಷ್ಣ ಅಥವಾ ಬಿಸಿಯಾಗುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವನೆ || te: ఉక్కపోతగా వుండే స్థితి,form_similar,,,,
B000092,ಊತ,ఊత,ūta,ūta,,kn: ಒಂದು ತರಹದ ರೋಗದಲ್ಲಿ ಕೀಲುಗಳು ಊದುವುದು || te: ఏదైన వస్తువుకు నిలబెట్టుటకు ముఖ్యంగా ఉండాల్సినది.,form_similar,,,,
B000093,ಊರು,ఊరు,ūru,ūru,,"kn: ಕುಳಿತಿರುವ ವ್ಯಕ್ತಿಯ ಸೊಂಟ ಮತ್ತು ಕಾಲುಗಳ ಮಧ್ಯ ಭಾಗದಲ್ಲಿ ಮಕ್ಕಳನ್ನು ಕೂರಿಸಿಕೊಳ್ಳುತ್ತಾರೆ ಮತ್ತು ಹೊಟ್ಟೆ, ಎದೆ ಮುಂತಾದವುಗಳ ಮುಂಭಾಗಕ್ಕೆ ಬರುತ್ತದೆ || te: కొన్ని కుటుంబాలు కలిసి నివసించే ప్రదేశం",form_similar,,,,
B000094,ಊರ್ಮಿ,ఊర్మి,ūrmi,ūrmi,,"kn: ನದಿ, ಸಮುದ್ರ ಮೊದಲಾದವುಗಳಲ್ಲಿ ಸ್ವಲ್ಪ ದೂರದವರೆಗೆ ಹೋಗಿ ಮೇಲಕ್ಕೆ ಎದ್ದು ಮತ್ತೆ ಕೆಳಗೆ ಇಳಿಯುವ ಜಲರಾಶಿ ಅದು ಮುಂದೆ ಮುಂದೆ ಸಾಗುತ್ತಿರುವ ಹಾಗೆ ಕಾಣುತ್ತದೆ || te: నోటి నుండి వచ్చే ఒక రకమైన తెల్లని జిగటగల పదార్థము.",form_similar,,,,
B000095,ಎಕ್ಕಡ,ఎక్కడ,ekkaḍa,ekkaḍa,,kn: ಸುರಕ್ಷತೆಯ ದೃಷ್ಟಿಯಿಂದ ಪಾದಗಳಿಗೆ ಹಾಕಿಕೊಳ್ಳುವಂತಹ ಚರ್ಮ ಮತ್ತು ಮೊದಲಾದವುಗಳಿಂದ ಮಾಡಿರುವಂತಹ ವಸ್ತು ಅದು ಪೂರ್ತಿಯಾಗಿ ಬೆರಳುಗಳನ್ನು ಸಹ ರಕ್ಷಿಸುತ್ತದೆ || te: ఎవరి స్థానం లో,form_similar,,,,
B000096,ಎಗುರು,ఎగురు,eguru,eguru,,kn: ಮೇಲೆ ಹಾರುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ || te: గెంతులేయ్యడం,form_similar,,,,
B000097,ಎಡವು,ఎడవు,eḍavu,eḍavu,,kn: ನೆಡೆಯುತ್ತಿರುವ ಸಮಯದಲ್ಲಿ ಯಾವುದಾದರು ವಸ್ತುವಿನಿಂದ ಕಾಲಿಗೆ ಪೆಟ್ಟು ಬೀಳುವ ಪ್ರಕ್ರಿಯೆ || te: దగ్గరకానిది,form_similar,,,,
B000098,ಎದುರು,ఎదురు,eduru,eduru,,kn: ವ್ಯಕ್ತಿ ಅಥವಾ ಸಂಗತಿಗಳು ಹತ್ತಿರದಲ್ಲಿ ಪ್ರತ್ಯಕ್ಷವಾಗಿ ಹಾಜರಿರುವುದು || te: ఎక్కువ ప్రగతిశీలత కలిగి ఉండటం,form_similar,,,,
B000099,ಎರಗು,ఎరగు,eragu,eragu,,"kn: ಬಲಪೂರ್ವಕವಾಗಿ ಸೀಮೆಯನ್ನು ಉಲ್ಲಂಘಿಸಿ ಇನ್ನೊಂದು ರಾಜ್ಯ ಅಥವಾ ಕ್ಷೇತ್ರಕ್ಕೆ ಹೋಗುವುದು || te: ఒక వ్యక్తి తన ఊరు, పేరు, ధనము, గుణము, వృత్తి మొదలైన ప్రాథమిక విషయాలను గూర్చి ఎదుటివారికి తెలుపుకొను ప్రక్రియ.",form_similar,,,,
B000100,ಏಕಮಾತ್ರ,ఏకమాత్ర,ēkamātra,ēkamātra,,kn: ಒಂದೇ ಒಂದು ಇರುವುದು ಅಥವಾ ಇನ್ನೊಂದು ಇಲ್ಲದೇ ಇರುವ ಸ್ಥಿತಿ || te: ఏదైనా ఒక మాత్రంకు సంబంధించిన,form_similar,,,,
B000101,ಏಕಾಂಗಿ,ఏకాంగి,ēkāṁgi,ēkāṁgi,,kn: ತುಂಬಾನೇ ಕಡಿಮೆ ಅಂದರೆ ಒಂದು ಅಥವಾ ಎರಡು || te: సంసార సాగారాన్ని విడిచి సత్యన్వేషణకై దైవాన్ని అన్వేషించే వ్యక్తి,form_similar,,,,
B000102,ಏರು,ఏరు,ēru,ēru,,kn: ನದಿಯ ನೀರು ಮೊದಲಾದವುಗಳ ಮಟ್ಟ ಹೆಚ್ಚಾಗುವುದು ಅಥವಾ ಏರುವುದು || te: ఒక్కొక్కటిగా తీసుకోవడం,form_similar,,,,
B000103,ಏಸು,ఏసు,ēsu,ēsu,,kn: ಕ್ರೈಸ್ತ ಮತದ ಸಂಸ್ಥಾಪಕ || te: క్రైస్తవులు పూజించెడు దేవుడు.,form_similar,,,,
B000104,ಒಟ್ಟು,ఒట్టు,oṭṭu,oṭṭu,,"kn: ಅದು ನಿಶ್ಚಿತ ಅಥವಾ ಸ್ಥಿರವಾಗಿರುವ ಸರ್ವಸಮ್ಮತಿಯಾದ ಅಥವಾ ಮಾಪನೆಯ ಅನುಸಾರವಾಗಿ ಯಾವುದೇ ಪ್ರಕಾರದ ಯೋಗ್ಯತೆ, ಶ್ರೇಷ್ಠತೆ, ಗುಣ ಇವೆಲ್ಲದರ ಅನುಮಾನ ಅಥವಾ ಕಲ್ಪನೆ || te: ఏదైనా ఒక పనిని తప్ప చేసెదనని ధృడముగా చెప్పుట.",form_similar,,,,
B000105,ಒಡಿ,ఒడి,oḍi,oḍi,,kn: ಯಾವುದಾದರು ಅಂಗವನ್ನು ಮೂಲ ವಸ್ತುವಿನಿಂದ ಬೇರೆ ಮಾಡುವುದು || te: తల్లి బిడ్డను తన కాళ్లమీద పడుకోపెట్టుకునే ప్రదేశం.,form_similar,,,,
B000106,ಒಡಿಯಾ,ఒడియా,oḍiyā,oḍiyā,,kn: ಒಡಿಸಿ ರಾಜ್ಯದ ಭಾಷೆ || te: ఒరిస్సాకు సంబంధించిన,form_similar,,,,
B000107,ಒಡ್ಡು,ఒడ్డు,oḍḍu,oḍḍu,,"kn: ನದಿ ಮೊದಲಾದವುಗಳ ಮೇಲೆ, ಅವರನ್ನು ದಂಡದಿಂದ ಸಾಗಿಸಲು ನಾವೆ/ದೋಣಿ ಛೇದಿಸಿ, ದಪ್ಪವಾದ ಹಗ್ಗವನ್ನು ಕಟ್ಟಿ ಅಥವಾ ಕಂಬಗಳ ಮೇಲೆ ಚಿಕ್ಕ ಹಲಿಗೆ, ಉದ್ದವಾದ ಪಟ್ಟಿ ಇಟ್ಟು ಮಾಡಿರುವ ಮಾರ್ಗ ಮತ್ತು ಅದರ ಸಂಬಂಧವಾಗಿರುವಂತಹ ಎಲ್ಲಾ ರೀತಿಯ ರಚನೆ || te: నది చుట్టూ ప్రక్కన ఉండే భాగం",form_similar,,,,
B000108,ಓಟ,ఓట,ōṭa,ōṭa,,kn: ತುಂಬಾ ಜೋರಾಗಿ ಹರಿಯುವ ಕ್ರಿಯೆ || te: గెలవకపోవడం,form_similar,,,,
B000109,ಓಡ,ఓడ,ōḍa,ōḍa,,"kn: ಒಂದು ಚಿಕ್ಕ ಮತ್ತು ಹಗುರವಾದ ದೋಣಿ || te: నీళ్ళలో ప్రయాణం చేస్తూ కొయ్యలను, లోహాలను సరఫరా చేసేవి",form_similar,,,,
B000110,ಓಡು,ఓడు,ōḍu,ōḍu,,"kn: ಕಾಲನ್ನು ತುಂಬಾ ಬೇಗ-ಬೇಗ ಇಟ್ಟು ನಡೆಯುವುದು || te: పోటీలు, యుద్దము, ఆటలు మొదలైనవాటిలో విజయము పొందక పోవడము.",form_similar,,,,
B000111,ಓಲಾಡು,ఓలాడు,ōlāḍu,ōlāḍu,,kn: ಉಯ್ಯಾಲೆ ಅಥವಾ ಯಾವುದಾದರು ವಸ್ತುವಿನ ಮೇಲೆ ಕುಳಿತು ಅಥವಾ ಹಿಡಿದು ಲಯಬದ್ಧವಾಗಿ ಹಿಂದೆ ಮುಂದೆ ಆಡುವ ಇಲ್ಲವೇ ಆಡಿಸುವ ಪ್ರಕ್ರಿಯೆ || te: నీటిలో పడిపోవడం,form_similar,,,,
B000112,ಕಂಜರಿ,కంజరి,kaṁjari,kaṁjari,,kn: ಸುತ್ತಲೂ ಗೆಜ್ಜೆ ಇದ್ದು ಟಮಟೆಯ ತರಹ ಇರುವ ಒಂದು ಚಿಕ್ಕ ಚರ್ಮ ವಾದ್ಯ || te: కంజరజాతికి చెందిన మహిళ,form_similar,,,,
B000113,ಕಂಜೂಸ್,కంజూస్,kaṁjūs,kaṁjūs,,kn: ಯಾರು ಹಣವನ್ನು ಅನುಭವಿಸುದಿಲ್ಲ ವ್ಯಯ ಮಾಡುವುದಿಲ್ಲ ಅಥವಾ ಯಾರಿಗೂ ಕೂಡ ನೀಡುವುದಿಲ್ಲವೋ || te: వరికీ పెట్టనివారు,form_similar,,,,
B000114,ಕಂದ,కంద,kaṁda,kaṁda,,kn: ಜನ್ಮವಾದ ಒಂದು ಎರಡು ವರ್ಷದ ಮಗು || te: కూరవండుకునే దుంపలలో ఒకటి,form_similar,,,,
B000115,ಕಟ್ಟೆ,కట్టె,kaṭṭe,kaṭṭe,,"kn: ನದಿ ಅಥವಾ ಜಲಾಶಯದ ಜಲವನ್ನು ತಡೆಯುವುದಕ್ಕಾಗಿ ಅದರ ದಡ್ಡದಲ್ಲಿ ಮಾಡಿರುವಂತಹ ಮಣ್ಣು, ಕಲ್ಲು ಮೊದಲಾದವುಗಳ ರಚನೆ || te: ఏ ప్రాణికైన అన్ని అవయవాలు కలిపి ఉండేది",form_similar,,,,
B000116,ಕಡಕಡ,కడకడ,kaḍakaḍa,kaḍakaḍa,,kn: ಕಡಕಡ ಎಂದು ಶಬ್ದ ಮಾಡುವುದು || te: తూర్పుకు ఉత్తరానికి మధ్యలో ఉండే మూల,form_similar,,,,
B000117,ಕಡಾಯಿ,కడాయి,kaḍāyi,kaḍāyi,,kn: ಲೋಹದಲ್ಲಿ ಮಾಡಿರುವ ಒಂದು ತರಹದ ಬೋಗುಣಿ || te: వడియాలు వేయించే పాత్ర,form_similar,,,,
B000118,ಕಣ,కణ,kaṇa,kaṇa,,kn: ನೀರು ದ್ರವಪದಾರ್ಥ ಮುಂತಾದವು ಬೀಳುವ ಸಮಯದಲ್ಲಿ ಅದು ಹನಿ ಹನಿಯಾಗಿ ಚಿಕ್ಕ ಬಿಂದುಗಳಾಗಿ ಮಾರ್ಪಾಡಾಗುವುದು || te: ఒక ఎగిరే చిన్నని కీటకము.,form_similar,,,,
B000119,ಕದ,కద,kada,kada,,"kn: ಅಲ್ಲಿ ಇಲ್ಲಿ ಮಿಕ್ಕ ಸ್ಥಳದ ಮಧ್ಯದಲ್ಲಿ ಅದು ತೆರೆದಿದ್ದು ಅಲ್ಲಿಂದ ಜನರು, ಜಂತು ಇತ್ಯಾದಿ ಒಳಗೆ ಹೊರಗೆ ಹೋಗಿ-ಬಂದು ಮಾಡುವಂತಹ || te: ప్రజల మధ్యకు వెళ్ళి పరస్పర సంబంధమును లేదా విషయాన్నితెలియజేయునదివిషయాన్నితెలియజేయునదివిషయాన్నితెలియజేయునది",form_similar,,,,
B000120,ಕನ್ಯ,కన్య,kanya,kanya,,kn: ಜ್ಯೋತಿಷ್ಚಕ್ರದಲ್ಲಿ ಯೌವನದ ಹೆಣ್ಣನ್ನು ಚಿತ್ರವಾಗುಳ್ಳ ರಾಶಿ || te: యుక్త వయస్సులోకి అడుగు పెట్టిన అమ్మాయి,form_similar,,,,
B000121,ಕಪಟಿ,కపటి,kapaṭi,kapaṭi,,kn: ಕಳ್ಳತನ/ಕಳವು ಮಾಡುವ ವ್ಯಕ್ತಿ || te: తెలియక పోయిన తెలిసినట్లు నటించువాడు,form_similar,,,,
B000122,ಕಪಿ,కపి,kapi,kapi,,kn: ವಾನರಿಗೆ ಸಂಬಂಧಿಸಿದ ಅಥವಾ ವಾನರ || te: హిందువుల విశ్వాసం ప్రకారం దశావతారాలుగల దేవుడు,form_similar,,,,
B000123,ಕಪ್ಪು,కప్పు,kappu,kappu,,kn: ಕೆಳಗಿನ ಗೋಡೆ ಮತ್ತು ಅಗಲವಾದ ತಳಹದಿಯ ಒಂದು ಚಿಕ್ಕ ಪಾತ್ರೆ || te: వస్తువులపై మూయబడే వస్తువు,form_similar,,,,
B000124,ಕರಣ,కరణ,karaṇa,karaṇa,,kn: ವ್ಯಾಕರಣದಲ್ಲಿ ಕಾರಕಗಳ ಮೂಲಕ ಕರ್ತ ಯಾವುದೋ ಕ್ರಿಯೆಯನ್ನು ಮಾಡುವನು || te: తెల్ల పూలు పూచే ఒక మొక్క,form_similar,,,,
B000125,ಕರಿ,కరి,kari,kari,,kn: ಒಂದು ಶಾಕಾಹಾರಿ ಕುಜ ನಾಲ್ಕು ಕಾಲಿನ ಪ್ರಾಣಿ ಅದರ ಸ್ಥೂಲವಾದ ಮತ್ತು ವಿಶಾಲವಾದ ಆಕಾರ ಹಾಗೂ ಸೊಂಡಲಿನ ಕಾರಣ ಎಲ್ಲಾ ಪ್ರಾಣಿಗಳಿಗಿಂತ ವಿಲಕ್ಷಣ/ವಿಶಿಷ್ಟವಾಗಿರುತ್ತದೆ || te: ఇంద్రుని దగ్గర తూర్పుదిక్కున దిగ్గజంగా ఉండే తెల్ల ఏనుగు,form_similar,,,,
B000126,ಕರುಣ,కరుణ,karuṇa,karuṇa,,kn: ಅನುಕಂಪ ಅಥವಾ ದಯೆಯನ್ನು ತೋರುವ ಕ್ರಿಯೆ || te: ఇతరుల పట్ల సానుభూతి కలిగి ఉండే భావన,form_similar,,,,
B000127,ಕಳ,కళ,kaḷa,kaḷa,,kn: ಕಳ್ಳತನ/ಕಳವು ಮಾಡುವ ವ್ಯಕ್ತಿ || te: అమావాస్య ముగిసిన తర్వాత మొదటి రోజుల్లో కనిపించె చందమామ,form_similar,,,,
B000128,ಕಸಿ,కసి,kasi,kasi,,kn: ಯಾವುದೋ ಒಂದು ವಸ್ತುವನ್ನು ಯಾರೋ ಒಬ್ಬರ ಕೈಯಿಂದ ಬಲವಂತವಾಗಿ ಕಿತ್ತುಕೊಳ್ಳುವ ಪ್ರಕ್ರಿಯೆ || te: పనిని ఆపడానికి వ్యతిరేకంగా చేసే క్రియ,form_similar,,,,
B000129,ಕಸುವು,కసువు,kasuvu,kasuvu,,kn: ಯಾವುದೇ ಕೆಲಸ ಮಾಡಲು ಉಪಯೋಗವಾಗುವ ಬಲ || te: పశువులకు మేతగా వేసేది,form_similar,,,,
B000130,ಕಾಚು,కాచు,kācu,kācu,,kn: ಒಂದು ಪ್ರಕಾರದ ಜಾಲಿಮರ || te: బాగా మరగించి చిక్కగా వచ్చునట్లు చేయడం,form_similar,,,,
B000131,ಕಾಡು,కాడు,kāḍu,kāḍu,,"kn: ಒಂದು ಸ್ಥಳದಿಂದ ತುಂಬಾ ದೂರದವರೆಗೂ ಮರ-ಗಿಡ, ಪೊದೆ ಮುಂತಾದವುಗಳು ತನ್ನಷ್ಟಕ್ಕೆ ತಾನೆ ಬೆಳೆಯುವುದು || te: చనిపోయినవాళ్ళను పాతిపెట్టు స్ధలం",form_similar,,,,
B000132,ಕಾಫೀ,కాఫీ,kāphī,kāphī,,kn: ಒಂದು ವೃಕ್ಷ ಆ ಮರದ ಬೀಜಗಳನ್ನು ಪುಡಿಮಾಡಿ ಪೇಯವಾಗಿ ಉಪಯೋಗಿಸುತ್ತಾರೆ || te: టీ లాంటి ఒక తాగే పదార్ధం,form_similar,,,,
B000133,ಕಾಯಂ,కాయం,kāyaṁ,kāyaṁ,,kn: ಯಾವುದೋ ಒಂದು ತನ್ನ ಜಾಗದಿಂದ ಕದಲದೆ ಇರುವ ಅಥವಾ ಗತಿಯೆ ಇಲ್ಲದೆ ಇರುವಂತಹ || te: ఏ ప్రాణికైన అన్ని అవయవాలు కలిపి ఉండేది,form_similar,,,,
B000134,ಕಾಯಲು,కాయలు,kāyalu,kāyalu,,kn: ಕಾಯಿಸುವ ಕ್ರಿಯೆ || te: చెట్టు నుండి వచ్చే గోళీలు,form_similar,,,,
B000135,ಕಾಯು,కాయు,kāyu,kāyu,,kn: ಇನ್ನೊಬ್ಬರು ಬರುವುದನ್ನು ಕಾಯುವ ಪ್ರಕ್ರಿಯೆ || te: ఏ ఆపద కలుగకుండ చూసుకోవడం,form_similar,,,,
